id,user_id,viewed_user_id,"created_at"
8436,3068391,2591167,"2014-01-01 08:08:54"
2834,3068447,1287442,"2014-01-01 17:05:52"
8773,3070920,2045848,"2014-01-01 09:59:47"
645,3071044,3752568,"2014-01-01 04:45:18"
4817,3073392,4041655,"2014-01-01 04:06:56"
9315,3073399,2307999,"2014-01-01 12:57:56"
7515,3073427,3509801,"2014-01-01 03:10:46"
5534,3073435,880508,"2014-01-01 03:57:34"
7297,3073450,2008698,"2014-01-01 01:58:15"
4879,3073454,1879263,"2014-01-01 04:27:47"
4375,3073653,700785,"2014-01-01 01:36:36"
8188,3073687,3536609,"2014-01-01 06:50:44"
2303,3073850,393596,"2014-01-01 14:05:06"
10222,3073867,4210572,"2014-01-01 02:00:32"
1530,3076197,1873658,"2014-01-01 09:42:02"
1106,3076197,3191914,"2014-01-01 07:21:42"
3782,3076293,2460133,"2014-01-01 22:14:52"
6674,3076326,4248577,"2014-01-01 10:23:55"
4218,3076336,2536195,"2014-01-02 00:43:43"
9904,3076406,868698,"2014-01-01 16:15:42"
5841,3076464,1163547,"2014-01-01 05:49:07"
6010,3076731,2244272,"2014-01-01 06:45:10"
1153,3079168,3935802,"2014-01-01 07:38:26"
74,3079260,1740253,"2014-01-01 01:39:29"
6501,3079285,1765756,"2014-01-01 09:27:53"
2787,3079386,915608,"2014-01-01 16:51:09"
10591,3079447,520450,"2014-01-01 04:02:48"
2899,3079524,915608,"2014-01-01 17:26:51"
6038,3079538,3891871,"2014-01-01 06:53:56"
6215,3079583,442395,"2014-01-01 07:53:34"
2432,3081764,2795147,"2014-01-01 14:51:07"
8274,3086374,1740124,"2014-01-01 07:17:12"
937,3086396,979614,"2014-01-01 06:22:01"
7764,3086511,3451908,"2014-01-01 04:29:18"
753,3088718,3367538,"2014-01-01 05:22:32"
2390,3088796,915608,"2014-01-01 14:35:22"
6716,3089033,2960604,"2014-01-01 10:37:43"
10117,3089076,4134147,"2014-01-01 01:23:40"
7760,3089152,869310,"2014-01-01 04:28:29"
7814,3089168,728722,"2014-01-01 04:45:12"
514,3089294,207174,"2014-01-01 03:58:31"
3030,3089342,2632343,"2014-01-01 18:10:30"
9432,3089378,805731,"2014-01-01 13:38:30"
6051,3089413,4008253,"2014-01-01 06:58:23"
9925,3089454,52133,"2014-01-01 16:23:31"
8005,3089461,3755480,"2014-01-01 05:49:09"
5502,3089478,3812652,"2014-01-01 03:47:14"
1648,3089645,3108347,"2014-01-01 10:24:55"
1586,3089668,1098056,"2014-01-01 10:02:18"
10279,3089836,3675825,"2014-01-01 02:20:39"
974,3092156,254103,"2014-01-01 06:36:18"
5812,3092210,1421325,"2014-01-01 05:37:44"
3512,3092408,3435898,"2014-01-01 20:46:04"
2423,3092431,1568968,"2014-01-01 14:47:22"
527,3094601,1740253,"2014-01-01 04:03:13"
2011,3094706,2632343,"2014-01-01 12:28:06"
5080,3094868,2288868,"2014-01-01 01:24:20"
783,3095007,1287442,"2014-01-01 05:33:07"
8593,3097218,2008613,"2014-01-01 09:02:13"
10477,3097487,2467284,"2014-01-01 03:24:24"
8290,3097497,3092388,"2014-01-01 07:23:43"
2636,3097518,1740253,"2014-01-01 15:59:24"
9939,3097600,1175502,"2014-01-01 16:28:11"
8533,3097616,3719582,"2014-01-01 08:40:23"
3508,3097653,979614,"2014-01-01 20:45:08"
1028,3097787,3214222,"2014-01-01 06:54:17"
2645,3097854,290477,"2014-01-01 16:02:55"
9051,3097920,869452,"2014-01-01 11:31:01"
2283,3098891,4311507,"2014-01-01 13:59:01"
2240,3098948,3519847,"2014-01-01 13:45:36"
7693,3098985,64462,"2014-01-01 04:05:45"
7695,3099084,1382280,"2014-01-01 04:06:11"
10673,3099106,1439088,"2014-01-01 04:29:46"
448,3099183,1740253,"2014-01-01 03:38:50"
3687,3101417,1042309,"2014-01-01 21:43:05"
3965,3101594,2632382,"2014-01-01 23:16:51"
10347,3108248,3425391,"2014-01-01 02:43:00"
1366,3108350,2795147,"2014-01-01 08:48:09"
3790,3108589,1547279,"2014-01-01 22:17:33"
5632,3108618,3039320,"2014-01-01 04:35:56"
4237,3108836,2185215,"2014-01-02 00:50:48"
6377,3108837,3818618,"2014-01-01 08:44:07"
2247,3108843,1287442,"2014-01-01 13:48:09"
7646,3108910,2012946,"2014-01-01 03:51:31"
10304,3109023,2679053,"2014-01-01 02:29:14"
5681,3109112,477565,"2014-01-01 04:53:31"
5576,3109122,1534057,"2014-01-01 04:12:07"
5291,3109182,2369371,"2014-01-01 02:40:14"
8314,3109325,3039133,"2014-01-01 07:30:44"
4647,3109504,1048617,"2014-01-01 03:10:59"
6034,3109544,1534057,"2014-01-01 06:52:47"
4573,3111796,3086119,"2014-01-01 02:47:23"
4531,3111815,3068128,"2014-01-01 02:30:39"
8910,3111849,2665727,"2014-01-01 10:46:27"
1409,3112077,218859,"2014-01-01 09:02:14"
499,3112112,419656,"2014-01-01 03:54:12"
2632,3112140,3253928,"2014-01-01 15:58:01"
2183,3112163,2632343,"2014-01-01 13:25:45"
4467,3114327,3507421,"2014-01-01 02:07:55"
825,3114333,3560248,"2014-01-01 05:45:53"
5388,3114342,3690401,"2014-01-01 03:08:55"
308,3114361,1665349,"2014-01-01 02:56:06"
9344,3116727,306911,"2014-01-01 13:07:32"
8612,3116775,2841362,"2014-01-01 09:08:34"
1287,3119041,3367538,"2014-01-01 08:22:31"
4933,3119100,3068418,"2014-01-01 04:45:15"
382,3119136,4311993,"2014-01-01 03:18:38"
4399,3121490,1252835,"2014-01-01 01:45:23"
5146,3123810,82215,"2014-01-01 01:49:28"
4420,3123893,3882108,"2014-01-01 01:50:43"
8441,3126171,1968044,"2014-01-01 08:10:37"
8601,3128337,2890199,"2014-01-01 09:05:19"
1770,3128466,1602920,"2014-01-01 11:06:30"
2053,3128633,1287442,"2014-01-01 12:44:11"
10284,3128689,4311013,"2014-01-01 02:21:32"
8353,3128718,4159616,"2014-01-01 07:43:50"
6698,3128837,527864,"2014-01-01 10:31:55"
4700,3128856,1944145,"2014-01-01 03:29:02"
3355,3129030,2185215,"2014-01-01 19:52:57"
2041,3129084,1287442,"2014-01-01 12:40:03"
8354,3129092,207370,"2014-01-01 07:44:26"
7093,3129140,4162431,"2014-01-01 12:45:26"
6693,3129171,1984034,"2014-01-01 10:30:34"
3387,3129234,898388,"2014-01-01 20:04:23"
3159,3131402,979614,"2014-01-01 18:51:03"
311,3131573,1740253,"2014-01-01 02:57:12"
6252,3131711,1302082,"2014-01-01 08:06:47"
7162,3131715,1859166,"2014-01-01 13:09:05"
5715,3133986,3251219,"2014-01-01 05:04:23"
2753,3134132,2185215,"2014-01-01 16:40:31"
8010,3134150,1662511,"2014-01-01 05:50:58"
2482,3134205,218859,"2014-01-01 15:07:33"
4464,3134238,254301,"2014-01-01 02:06:57"
6781,3134246,1637612,"2014-01-01 10:58:43"
7382,3134423,4311660,"2014-01-01 02:27:01"
621,3134570,2981929,"2014-01-01 04:36:26"
2768,3137194,1525136,"2014-01-01 16:45:20"
1831,3137227,1420781,"2014-01-01 11:30:16"
10634,3137239,2052420,"2014-01-01 04:14:45"
10091,3137479,608425,"2014-01-01 01:15:37"
5945,3137566,408731,"2014-01-01 06:22:45"
9140,3137625,1490278,"2014-01-01 12:00:04"
5606,3142035,4238960,"2014-01-01 04:24:45"
5772,3142107,3378051,"2014-01-01 05:23:56"
7675,3142291,992957,"2014-01-01 04:00:40"
3812,3142359,2202170,"2014-01-01 22:25:03"
1455,3142482,119339,"2014-01-01 09:17:27"
9960,3142506,2824795,"2014-01-01 16:34:51"
10095,3142530,53000,"2014-01-01 01:17:23"
7811,3144809,827038,"2014-01-01 04:44:36"
8291,3144817,3017394,"2014-01-01 07:23:52"
5674,3144860,4016400,"2014-01-01 04:50:50"
64,3144919,2299377,"2014-01-01 01:36:07"
67,3144968,290477,"2014-01-01 01:37:03"
3191,3145094,868121,"2014-01-01 19:00:27"
50,3145096,2104494,"2014-01-01 01:31:02"
10522,3145129,830332,"2014-01-01 03:39:35"
9912,3147370,3587095,"2014-01-01 16:18:33"
1816,3147438,2789938,"2014-01-01 11:24:20"
8192,3147595,311518,"2014-01-01 06:51:26"
7483,3150021,2411369,"2014-01-01 03:01:41"
4159,3150122,1287442,"2014-01-02 00:25:14"
893,3150129,496564,"2014-01-01 06:07:51"
2252,3150152,218859,"2014-01-01 13:50:08"
6657,3150160,1671339,"2014-01-01 10:17:57"
5761,3150259,1569929,"2014-01-01 05:20:58"
6498,3150273,2441749,"2014-01-01 09:27:00"
10,3150303,3341022,"2014-01-01 01:17:56"
7758,3150316,715950,"2014-01-01 04:27:49"
6924,3150365,1068824,"2014-01-01 11:47:30"
7039,3152570,1331041,"2014-01-01 12:26:47"
2529,3152710,715311,"2014-01-01 15:24:42"
812,3152817,2763876,"2014-01-01 05:42:09"
6297,3152864,1100843,"2014-01-01 08:21:15"
4659,3152915,1544949,"2014-01-01 03:14:48"
299,3157633,1740253,"2014-01-01 02:53:08"
467,3157716,1287442,"2014-01-01 03:44:56"
9525,3157720,3993716,"2014-01-01 14:06:13"
10476,3157759,2930973,"2014-01-01 03:24:19"
890,3157783,1740253,"2014-01-01 06:06:48"
2574,3157881,2035113,"2014-01-01 15:41:22"
6418,3157901,314218,"2014-01-01 08:57:22"
8097,3157916,2619995,"2014-01-01 06:19:21"
9642,3157933,2665405,"2014-01-01 14:46:38"
9850,3158145,1774928,"2014-01-01 15:55:22"
7100,3158146,4008253,"2014-01-01 12:48:23"
2990,3160446,715311,"2014-01-01 17:56:45"
3899,3162665,867169,"2014-01-01 22:52:55"
5870,3162674,10103,"2014-01-01 05:58:15"
10511,3162714,1363221,"2014-01-01 03:36:28"
7073,3162717,660435,"2014-01-01 12:37:24"
561,3162759,1873658,"2014-01-01 04:15:08"
4819,3162825,644687,"2014-01-01 04:07:48"
1898,3162854,2515562,"2014-01-01 11:52:26"
8586,3162857,638883,"2014-01-01 08:59:42"
926,3162878,2795147,"2014-01-01 06:19:01"
5517,3163094,3891871,"2014-01-01 03:53:00"
884,3163240,3251040,"2014-01-01 06:05:21"
8093,3163312,58536,"2014-01-01 06:18:01"
566,3163465,3756400,"2014-01-01 04:17:20"
10653,3163546,2052420,"2014-01-01 04:21:34"
6588,3163592,2841503,"2014-01-01 09:56:24"
10097,3163660,2591165,"2014-01-01 01:18:19"
6808,3163706,2611836,"2014-01-01 11:08:54"
5936,3166066,2201884,"2014-01-01 06:21:19"
2403,3166121,2185215,"2014-01-01 14:40:44"
9466,3166132,1221343,"2014-01-01 13:48:42"
4113,3166133,2594598,"2014-01-02 00:07:17"
729,3166134,3822844,"2014-01-01 05:13:40"
9527,3166147,728722,"2014-01-01 14:06:46"
5349,3166259,11840,"2014-01-01 02:57:25"
2118,3166261,2460133,"2014-01-01 13:04:10"
1252,3166284,2795147,"2014-01-01 08:10:34"
1146,3166285,1740253,"2014-01-01 07:35:50"
1407,3166728,926946,"2014-01-01 09:01:11"
5263,3166763,4118876,"2014-01-01 02:30:07"
1727,3168985,1501724,"2014-01-01 10:52:17"
103,3169262,523926,"2014-01-01 01:49:07"
8951,3169262,2580104,"2014-01-01 10:58:50"
2906,3169318,524745,"2014-01-01 17:29:44"
4435,3169364,3086119,"2014-01-01 01:57:21"
5160,3171546,1149441,"2014-01-01 01:54:12"
1486,3171648,2632343,"2014-01-01 09:28:14"
7920,3171653,3800805,"2014-01-01 05:21:19"
9875,3171678,2035561,"2014-01-01 16:03:27"
10414,3171705,2297947,"2014-01-01 03:03:06"
142,3171948,1740253,"2014-01-01 02:03:03"
2534,3171952,231522,"2014-01-01 15:26:25"
2241,3171975,3517304,"2014-01-01 13:46:15"
4086,3172500,2185215,"2014-01-01 23:55:28"
7108,3172570,343739,"2014-01-01 12:51:08"
1452,3172652,2031686,"2014-01-01 09:16:47"
2546,3172688,2632343,"2014-01-01 15:31:14"
5966,3172937,551012,"2014-01-01 06:29:57"
7167,3172943,666798,"2014-01-01 01:15:08"
230,3177329,839966,"2014-01-01 02:31:50"
10259,3177461,1671626,"2014-01-01 02:13:58"
34,3177507,2691283,"2014-01-01 01:25:02"
5102,3177712,1006462,"2014-01-01 01:33:02"
6393,3177715,2335092,"2014-01-01 08:49:31"
7255,3177726,979438,"2014-01-01 01:43:52"
1951,3177757,368326,"2014-01-01 12:09:10"
10079,3177762,870369,"2014-01-01 17:13:45"
2175,3177809,3251040,"2014-01-01 13:22:35"
8559,3177859,85826,"2014-01-01 08:49:19"
2727,3177938,1287442,"2014-01-01 16:31:37"
10340,3180105,1792776,"2014-01-01 02:40:57"
5272,3180164,2209305,"2014-01-01 02:32:46"
2081,3180244,3941324,"2014-01-01 12:54:02"
6417,3180269,2766587,"2014-01-01 08:57:04"
7230,3180312,840081,"2014-01-01 01:37:06"
8320,3180369,1449431,"2014-01-01 07:32:42"
2647,3180455,1740253,"2014-01-01 16:03:28"
5904,3180571,1765756,"2014-01-01 06:09:00"
5376,3182810,314218,"2014-01-01 03:05:07"
7219,3189555,1026429,"2014-01-01 01:33:22"
96,3189629,681999,"2014-01-01 01:47:11"
4766,3191866,849867,"2014-01-01 03:50:38"
9442,3191937,3014740,"2014-01-01 13:41:13"
7834,3191940,4310741,"2014-01-01 04:52:13"
1627,3192017,218859,"2014-01-01 10:17:58"
778,3192028,3089322,"2014-01-01 05:31:26"
2460,3194475,2916573,"2014-01-01 15:00:02"
9828,3194674,4041365,"2014-01-01 15:48:47"
5946,3196896,936795,"2014-01-01 06:22:48"
8157,3196954,1854405,"2014-01-01 06:39:17"
2044,3196956,2167578,"2014-01-01 12:40:42"
7059,3197020,2595056,"2014-01-01 12:32:54"
10733,3197022,3565815,"2014-01-01 04:51:04"
10103,3197280,288145,"2014-01-01 01:19:26"
9088,3197380,2572455,"2014-01-01 11:42:55"
9358,3197499,2590003,"2014-01-01 13:13:10"
6878,3202061,1480250,"2014-01-01 11:33:32"
10624,3202104,231924,"2014-01-01 04:12:08"
6922,3202113,1935960,"2014-01-01 11:46:30"
2420,3202220,1737206,"2014-01-01 14:46:45"
6277,3202315,2688671,"2014-01-01 08:15:14"
10167,3204648,170797,"2014-01-01 01:41:12"
10717,3204662,3228385,"2014-01-01 04:46:18"
9385,3204716,359132,"2014-01-01 13:22:21"
2043,3204964,1740253,"2014-01-01 12:40:38"
1651,3205105,594962,"2014-01-01 10:25:25"
66,3205125,2632343,"2014-01-01 01:36:58"
1399,3205171,2185215,"2014-01-01 08:58:45"
9355,3205199,254544,"2014-01-01 13:12:26"
1936,3205232,2185215,"2014-01-01 12:04:25"
3364,3205253,979614,"2014-01-01 19:56:30"
10180,3205305,2052420,"2014-01-01 01:45:48"
842,3205611,1705495,"2014-01-01 05:51:52"
614,3208166,4239155,"2014-01-01 04:34:04"
1092,3208301,4239155,"2014-01-01 07:17:05"
6928,3208361,3254841,"2014-01-01 11:48:15"
7587,3208432,1470559,"2014-01-01 03:33:22"
10298,3208486,621460,"2014-01-01 02:27:13"
9485,3210790,1627293,"2014-01-01 13:55:25"
9438,3210792,761939,"2014-01-01 13:40:04"
4385,3210805,3086119,"2014-01-01 01:40:44"
2267,3211057,3227022,"2014-01-01 13:55:21"
1410,3211078,3743726,"2014-01-01 09:02:30"
5288,3213337,2590393,"2014-01-01 02:38:57"
2174,3213380,254103,"2014-01-01 13:21:57"
5509,3213402,1586138,"2014-01-01 03:49:19"
6774,3213440,4019449,"2014-01-01 10:56:26"
7102,3213458,4008253,"2014-01-01 12:49:19"
2543,3213464,254103,"2014-01-01 15:29:54"
6777,3213487,837386,"2014-01-01 10:57:26"
405,3213528,403672,"2014-01-01 03:26:20"
5984,3213607,4041619,"2014-01-01 06:36:08"
5696,3213701,3251219,"2014-01-01 04:58:02"
4178,3213978,159637,"2014-01-02 00:31:28"
411,3214071,798311,"2014-01-01 03:28:17"
132,3216499,1606302,"2014-01-01 01:59:14"
3482,3216661,2632382,"2014-01-01 20:34:39"
7292,3217032,151526,"2014-01-01 01:56:40"
591,3217099,3278463,"2014-01-01 04:27:12"
3601,3219560,254103,"2014-01-01 21:13:53"
2969,3219572,1064303,"2014-01-01 17:49:53"
8371,3219580,4167627,"2014-01-01 07:49:40"
5550,3219697,1330823,"2014-01-01 04:03:26"
8399,3224202,2998041,"2014-01-01 07:58:10"
6821,3226372,1636475,"2014-01-01 11:13:00"
2426,3226393,2185215,"2014-01-01 14:48:21"
9717,3226643,1973758,"2014-01-01 15:11:51"
5565,3226703,4280429,"2014-01-01 04:08:23"
5075,3226956,3875356,"2014-01-01 01:21:50"
4157,3227031,2035870,"2014-01-02 00:24:32"
7370,3227101,1679756,"2014-01-01 02:22:38"
360,3227255,4249580,"2014-01-01 03:10:41"
6478,3227259,919698,"2014-01-01 09:19:30"
4741,3227357,1176450,"2014-01-01 03:42:35"
6170,3227367,18177,"2014-01-01 07:39:02"
4695,3227659,3417373,"2014-01-01 03:27:48"
1316,3227691,958210,"2014-01-01 08:31:13"
7822,3227720,488894,"2014-01-01 04:47:50"
4074,3227899,833752,"2014-01-01 23:51:32"
4668,3228070,2767142,"2014-01-01 03:18:32"
4542,3228099,1511417,"2014-01-01 02:34:28"
9674,3228153,221395,"2014-01-01 14:57:38"
8025,3228212,3539671,"2014-01-01 05:55:33"
4379,3228215,1048617,"2014-01-01 01:38:14"
3722,3228217,2299377,"2014-01-01 21:54:39"
5679,3228221,314218,"2014-01-01 04:52:55"
4962,3228275,3086119,"2014-01-01 04:56:22"
8181,3230800,1864144,"2014-01-01 06:48:29"
2010,3230802,681957,"2014-01-01 12:27:32"
1064,3230821,958210,"2014-01-01 07:07:43"
6361,3233205,3993519,"2014-01-01 08:39:54"
9303,3233226,1743742,"2014-01-01 12:53:36"
3873,3233260,1740253,"2014-01-01 22:44:53"
3310,3233260,2632343,"2014-01-01 19:38:21"
2186,3233353,2185215,"2014-01-01 13:27:03"
7470,3233371,1210210,"2014-01-01 02:57:15"
1590,3233404,1740253,"2014-01-01 10:03:24"
4569,3235727,533253,"2014-01-01 02:46:06"
9332,3235800,1480911,"2014-01-01 13:03:43"
2980,3235920,2632343,"2014-01-01 17:53:45"
7956,3235976,1873878,"2014-01-01 05:31:45"
9268,3235983,3912880,"2014-01-01 12:42:01"
6152,3238229,2441605,"2014-01-01 07:32:21"
1337,3238759,1740253,"2014-01-01 08:37:19"
958,3240959,207174,"2014-01-01 06:29:39"
3,3241040,3440976,"2014-01-01 01:15:39"
5676,3241122,225053,"2014-01-01 04:51:40"
5846,3241197,18177,"2014-01-01 05:50:50"
9363,3243440,2144780,"2014-01-01 13:15:01"
834,3243557,3253928,"2014-01-01 05:48:58"
65,3243654,1287442,"2014-01-01 01:36:31"
187,3243660,3517304,"2014-01-01 02:17:00"
3416,3243671,979614,"2014-01-01 20:13:28"
4735,3245962,2721475,"2014-01-01 03:40:16"
2005,3245997,3503811,"2014-01-01 12:26:46"
4027,3246076,1740253,"2014-01-01 23:34:28"
8245,3246208,2577315,"2014-01-01 07:08:15"
8787,3246395,1218400,"2014-01-01 10:04:44"
7773,3246546,2771667,"2014-01-01 04:32:11"
2681,3246550,915955,"2014-01-01 16:14:29"
10193,3246555,1562377,"2014-01-01 01:49:55"
10025,3246591,4227842,"2014-01-01 16:54:12"
6861,3246673,477532,"2014-01-01 11:28:55"
2067,3246699,2104491,"2014-01-01 12:48:44"
10535,3246719,545216,"2014-01-01 03:42:32"
3615,3246793,979614,"2014-01-01 21:18:08"
5512,3246860,1586138,"2014-01-01 03:50:09"
899,3246923,2185215,"2014-01-01 06:09:53"
1266,3246960,902344,"2014-01-01 08:15:45"
186,3246973,604738,"2014-01-01 02:16:22"
6986,3246997,3214251,"2014-01-01 12:07:01"
2393,3249238,1796127,"2014-01-01 14:36:23"
10692,3249308,3285845,"2014-01-01 04:38:05"
5468,3249517,4151248,"2014-01-01 03:36:17"
4834,3249687,4322775,"2014-01-01 04:12:24"
9739,3249795,92844,"2014-01-01 15:19:30"
8859,3249815,3619210,"2014-01-01 10:29:03"
6961,3249886,2712454,"2014-01-01 11:59:29"
4176,3250113,1287442,"2014-01-02 00:30:25"
1345,3250115,2632343,"2014-01-01 08:40:07"
4191,3250273,2864377,"2014-01-02 00:35:34"
2937,3250323,1436471,"2014-01-01 17:38:36"
7839,3250327,3139830,"2014-01-01 04:53:49"
2726,3250340,1208179,"2014-01-01 16:31:09"
1956,3250350,2135815,"2014-01-01 12:11:18"
4950,3250569,3086119,"2014-01-01 04:52:11"
7444,3250624,2712710,"2014-01-01 02:48:22"
8268,3250707,3713971,"2014-01-01 07:15:24"
10580,3250960,3884615,"2014-01-01 03:58:32"
1677,3250972,1311611,"2014-01-01 10:34:35"
5389,3251062,4319676,"2014-01-01 03:09:32"
7004,3251204,3683640,"2014-01-01 12:13:20"
9262,3251223,3417431,"2014-01-01 12:40:07"
2630,3251304,4330647,"2014-01-01 15:57:08"
6138,3251318,1829832,"2014-01-01 07:27:46"
3653,3251352,1064394,"2014-01-01 21:31:34"
228,3253587,2281200,"2014-01-01 02:30:56"
7441,3253742,2740909,"2014-01-01 02:47:04"
672,3253906,2632343,"2014-01-01 04:56:25"
2244,3253942,3552717,"2014-01-01 13:47:03"
4118,3253958,577652,"2014-01-02 00:08:55"
3439,3254013,594962,"2014-01-01 20:20:02"
9473,3254022,1623841,"2014-01-01 13:51:25"
8265,3254061,1842955,"2014-01-01 07:14:16"
9289,3254314,3747380,"2014-01-01 12:48:41"
4190,3254353,3253928,"2014-01-02 00:35:07"
5672,3254566,3484081,"2014-01-01 04:50:16"
523,3254932,1646860,"2014-01-01 04:01:30"
6778,3257253,2897942,"2014-01-01 10:57:43"
9526,3257397,667387,"2014-01-01 14:06:16"
10501,3259574,915619,"2014-01-01 03:33:18"
2916,3261878,2460133,"2014-01-01 17:33:07"
3434,3261900,1930315,"2014-01-01 20:18:39"
6165,3261941,477565,"2014-01-01 07:37:35"
4619,3261960,2619895,"2014-01-01 03:02:16"
8818,3262103,2957589,"2014-01-01 10:16:14"
6374,3262245,359530,"2014-01-01 08:43:28"
9212,3262317,92844,"2014-01-01 12:24:13"
8869,3262433,1740407,"2014-01-01 10:32:36"
3024,3262469,3205203,"2014-01-01 18:08:03"
2251,3262510,424039,"2014-01-01 13:49:43"
3545,3265056,2691283,"2014-01-01 20:56:02"
9201,3265226,1481672,"2014-01-01 12:20:42"
10744,3265307,215004,"2014-01-01 04:54:00"
2196,3265310,3344787,"2014-01-01 13:29:48"
3966,3265485,2632343,"2014-01-01 23:17:02"
7882,3265591,3723723,"2014-01-01 05:07:35"
813,3265820,915608,"2014-01-01 05:42:30"
8257,3268131,527675,"2014-01-01 07:12:11"
4315,3268149,530263,"2014-01-01 01:16:09"
2234,3268157,1501724,"2014-01-01 13:43:15"
9794,3268323,2041398,"2014-01-01 15:37:46"
2983,3268369,681999,"2014-01-01 17:54:17"
8757,3268413,2106701,"2014-01-01 09:54:12"
8277,3268418,1743880,"2014-01-01 07:18:18"
9066,3268484,1467893,"2014-01-01 11:36:10"
521,3270987,403672,"2014-01-01 04:00:53"
5695,3271090,3858769,"2014-01-01 04:57:50"
7685,3271289,1643322,"2014-01-01 04:03:04"
3251,3271374,1501724,"2014-01-01 19:18:09"
7726,3271388,3227654,"2014-01-01 04:16:15"
2187,3271389,3367538,"2014-01-01 13:27:34"
362,3271399,2185215,"2014-01-01 03:10:58"
7627,3271518,4167627,"2014-01-01 03:44:54"
7393,3271639,3516576,"2014-01-01 02:30:57"
6825,3271686,2795042,"2014-01-01 11:14:14"
4715,3271697,2697852,"2014-01-01 03:33:52"
8143,3271747,1399192,"2014-01-01 06:35:33"
5948,3271826,530074,"2014-01-01 06:23:21"
10155,3271837,855408,"2014-01-01 01:37:00"
10544,3271953,1384664,"2014-01-01 03:45:45"
10237,3272052,3459491,"2014-01-01 02:06:56"
2889,3272086,1287442,"2014-01-01 17:23:08"
10372,3272177,241433,"2014-01-01 02:50:27"
4165,3272378,2185215,"2014-01-02 00:26:56"
2865,3272459,3756184,"2014-01-01 17:15:03"
8897,3272491,2008215,"2014-01-01 10:42:27"
9192,3272505,2766227,"2014-01-01 12:17:49"
4259,3272521,2632343,"2014-01-02 00:58:28"
587,3272672,628260,"2014-01-01 04:25:58"
7030,3272764,748481,"2014-01-01 12:23:28"
8396,3272835,3630240,"2014-01-01 07:57:30"
6405,3272928,664029,"2014-01-01 08:53:45"
4649,3275178,3285849,"2014-01-01 03:11:49"
6577,3275214,3425284,"2014-01-01 09:52:21"
3920,3275271,1221277,"2014-01-01 22:59:06"
4195,3275324,1606302,"2014-01-02 00:35:45"
10454,3275380,3503211,"2014-01-01 03:16:12"
69,3278024,247009,"2014-01-01 01:37:53"
9161,3278197,340464,"2014-01-01 12:08:05"
7523,3278401,2846817,"2014-01-01 03:13:24"
10318,3278427,3963874,"2014-01-01 02:34:26"
10344,3278443,1298196,"2014-01-01 02:42:23"
10063,3278591,2132892,"2014-01-01 17:07:15"
1103,3280852,1562130,"2014-01-01 07:21:12"
2531,3280874,3253928,"2014-01-01 15:25:29"
10332,3280896,1661961,"2014-01-01 02:38:01"
2935,3280979,2952474,"2014-01-01 17:38:06"
5811,3281014,4184776,"2014-01-01 05:37:43"
2079,3281266,3560248,"2014-01-01 12:53:07"
8673,3281295,151526,"2014-01-01 09:27:33"
4682,3283538,226385,"2014-01-01 03:23:26"
8491,3285721,2846928,"2014-01-01 08:26:56"
9012,3285728,2188037,"2014-01-01 11:18:49"
7973,3285794,2965381,"2014-01-01 05:38:26"
6993,3285933,108058,"2014-01-01 12:09:48"
1529,3285956,2185215,"2014-01-01 09:41:58"
6425,3285974,987743,"2014-01-01 09:00:37"
3396,3286002,3805926,"2014-01-01 20:06:55"
2505,3286083,1547279,"2014-01-01 15:16:07"
6646,3286137,464842,"2014-01-01 10:13:14"
8682,3286167,1200955,"2014-01-01 09:30:49"
1012,3286453,1646860,"2014-01-01 06:48:09"
7194,3286734,2824795,"2014-01-01 01:24:47"
1993,3286749,1606302,"2014-01-01 12:23:10"
695,3286768,675691,"2014-01-01 05:03:41"
1542,3286887,3941090,"2014-01-01 09:45:08"
2738,3286899,3517304,"2014-01-01 16:35:51"
6933,3286912,3771810,"2014-01-01 11:49:14"
7381,3286935,2356419,"2014-01-01 02:26:33"
5756,3286988,3236010,"2014-01-01 05:18:49"
7223,3287003,178513,"2014-01-01 01:34:52"
2329,3287104,2308787,"2014-01-01 14:14:34"
5892,3287106,3425722,"2014-01-01 06:05:19"
5377,3289476,2732953,"2014-01-01 03:05:09"
4242,3289581,3150340,"2014-01-02 00:52:46"
10540,3289590,1700646,"2014-01-01 03:44:50"
2314,3289738,2460133,"2014-01-01 14:09:23"
3476,3294180,4143175,"2014-01-01 20:32:32"
837,3294225,1740253,"2014-01-01 05:50:10"
6822,3294242,2345218,"2014-01-01 11:13:13"
5663,3294285,3858495,"2014-01-01 04:46:30"
107,3294416,3545423,"2014-01-01 01:50:47"
7759,3294464,4139281,"2014-01-01 04:28:25"
6650,3294515,186938,"2014-01-01 10:14:58"
6934,3294578,3891871,"2014-01-01 11:49:48"
4352,3294584,4238977,"2014-01-01 01:28:44"
1147,3294639,958210,"2014-01-01 07:36:17"
6728,3294683,2120002,"2014-01-01 10:40:42"
7526,3294730,3637361,"2014-01-01 03:14:04"
4254,3294777,1740253,"2014-01-02 00:57:03"
1780,3296986,4089267,"2014-01-01 11:09:52"
1136,3297015,2995249,"2014-01-01 07:31:57"
2202,3297053,3020244,"2014-01-01 13:32:27"
7818,3297054,4249417,"2014-01-01 04:46:10"
1620,3297075,4106737,"2014-01-01 10:15:36"
6198,3297090,314218,"2014-01-01 07:48:16"
628,3297256,1606302,"2014-01-01 04:39:31"
3957,3297277,2460133,"2014-01-01 23:13:57"
